privName,PrivCount
com.taiwanyo.places.android.permission.MAPS_RECEIVE,1
com.takeaway.android.permission.C2D_MESSAGE,1
com.talanton.music.player.permission.C2D_MESSAGE,1
com.talk2thehand.andrerieuapp.permission.C2D_MESSAGE,1
com.tamalaki.gogii.hiddenobjectshow.permission.C2D_MESSAGE,1
com.tamkeenapps.fayed.permission.MAPS_RECEIVE,1
com.tamnerede.android.permission.MAPS_RECEIVE,1
com.tansquare.AudiR8.permission.C2D_MESSAGE,1
com.tansquare.CricketIndiaApp.permission.C2D_MESSAGE,1
com.tansquare.YSG.permission.C2D_MESSAGE,1
com.tansquare.YestNagtiyaNagu.permission.C2D_MESSAGE,1
com.tansquare.nammakarnatakamemes.permission.C2D_MESSAGE,1
com.tansquare.vizagmemes.permission.C2D_MESSAGE,1
com.tapatalk.androidforumscom.permission.C2D_MESSAGE,1
com.tapatalk.forumfoundrycom.permission.C2D_MESSAGE,1
com.tapatalk.forumhawaaworldcom.permission.C2D_MESSAGE,1
com.tapatalk.forumpvtistesnet.permission.C2D_MESSAGE,1
com.tapatalk.forumsalpinezonecom.permission.C2D_MESSAGE,1
com.tapatalk.forumsmakingmoneywithandroidcom.permission.C2D_MESSAGE,1
com.tapatalk.haustierforumch.permission.C2D_MESSAGE,1
com.tapatalk.kontrolkalemicomforum.permission.C2D_MESSAGE,1
com.tapatalk.lakeontariounitedcomfishinghunting.permission.C2D_MESSAGE,1
com.tapatalk.mu43com.permission.C2D_MESSAGE,1
com.tapatalk.perthwrxcomvb.permission.C2D_MESSAGE,1
com.tapatalk.rzrforumsnet.permission.C2D_MESSAGE,1
com.tapatalk.thefarmingforumcouk.permission.C2D_MESSAGE,1
com.tapatalk.thefreeradicalsnetforum.permission.C2D_MESSAGE,1
com.tapatalk.webhostingtalkcom.permission.C2D_MESSAGE,1
com.tapatalk.whyweprotestnetcommunity.permission.C2D_MESSAGE,1
com.tapcash.tapcash.permission.C2D_MESSAGE,1
com.tapcrowd.eshre.permission.C2D_MESSAGE,1
com.tapcrowd.eshre.permission.MAPS_RECEIVE,1
com.tapcrowd.kerstbal.permission.C2D_MESSAGE,1
com.tapcrowd.labace2662.permission.C2D_MESSAGE,1
com.tapcrowd.vovbeurs.permission.C2D_MESSAGE,1
com.tapcrowd.vovbeurs.permission.MAPS_RECEIVE,1
com.tapmediagroup.MaryTheFairy.permission.C2D_MESSAGE,1
com.tapporo.permission.C2D_MESSAGE,1
com.tapptic.bdlr.permission.C2D_MESSAGE,1
com.taptofix.it.permission.C2D_MESSAGE,1
com.tarang.guyspy.and21.permission.C2D_MESSAGE,1
com.tashlik.smallbusinessapps.flowersonfranklin.permission.C2D_MESSAGE,1
com.tatem.dinhunter.permission.C2D_MESSAGE,1
com.tawasol.think.permission.C2D_MESSAGE,1
com.tawkon.RECEIVE_NOTIFICATIONS,1
com.tawkon.SEND_NOTIFICATIONS,1
com.tawkon.permission.C2D_MESSAGE,1
com.taxapps.ags.permission.C2D_MESSAGE,1
com.taxapps.wsm.permission.C2D_MESSAGE,1
com.taxcommunityforindia.permission.READ_EASYTAX_DATA,1
com.taxcommunityforindia.permission.WRITE_EASYTAX_DATA,1
com.taxconnect.zzb.permission.C2D_MESSAGE,1
com.taxi.cab.parking.game.permission.C2D_MESSAGE,1
com.taxi.driver.job.permission.C2D_MESSAGE,1
com.taxi20.passenger.webtaxi.permission.C2D_MESSAGE,1
com.taxi20.passenger.webtaxi.permission.MAPS_RECEIVE,1
com.taxiapp.newday.permission.C2D_MESSAGE,1
com.taxibookr.budgettaxisnz.permission.C2D_MESSAGE,1
com.taxibookr.drivr.permission.C2D_MESSAGE,1
com.taxibookr.drivr.permission.MAPS_RECEIVE,1
com.taxibookr.marinetaxis.permission.C2D_MESSAGE,1
com.taxibookr.mycab.permission.C2D_MESSAGE,1
com.taxibookr.tinytaxis.permission.C2D_MESSAGE,1
com.taxibookr.tinytaxis.permission.MAPS_RECEIVE,1
com.taxibookr.uk_unitycars.permission.C2D_MESSAGE,1
com.taxibookr.uk_unitycars.permission.MAPS_RECEIVE,1
com.taxibookr.unicabs.za.permission.C2D_MESSAGE,1
com.taxibookr.us_pluscarservice.permission.C2D_MESSAGE,1
com.taxibookr.us_pluscarservice.permission.MAPS_RECEIVE,1
com.taxitastic.mobile2.permission.C2D_MESSAGE,1
com.taxitastic.mobile2.permission.MAPS_RECEIVE,1
com.taxlaw.layout.permission.C2D_MESSAGE,1
com.taylorslakescricketclub.permission.C2D_MESSAGE,1
com.tbb.permission.C2D_MESSAGE,1
com.tbkneo.client.permission.C2D_MESSAGE,1
com.tbsfactory.siodroid.marketlicense.READ_PERMISSION,1
com.tc3app.app.permission.C2D_MESSAGE,1
com.tcf.permission.MAPS_RECEIVE,1
com.tcs.berlinmarathon2014.permission.C2D_MESSAGE,1
com.tcx.mdm.permission.CHECK_ACTIVATION,1
com.tdsinteractive.tescolotus.permission.C2D_MESSAGE,1
com.tdsinteractive.tescolotus.permission.MAPS_RECEIVE,1
com.teamlava.bakerystory38.permission.C2D_MESSAGE,1
com.teamlava.bakerystory39.permission.C2D_MESSAGE,1
com.teamlava.citystory.permission.C2D_MESSAGE,1
com.teamlava.dragon.permission.C2D_MESSAGE,1
com.teamlava.dragon40.permission.C2D_MESSAGE,1
com.teamlava.farmstory30.permission.C2D_MESSAGE,1
com.teamlava.fashionstory38.permission.C2D_MESSAGE,1
com.teamlava.fashionstory39.permission.C2D_MESSAGE,1
com.teamlava.fashionstory40.permission.C2D_MESSAGE,1
com.teamlava.fashionstory43.permission.C2D_MESSAGE,1
com.teamlava.monster.permission.C2D_MESSAGE,1
com.teamlava.petshop38.permission.C2D_MESSAGE,1
com.teamlava.petshop39.permission.C2D_MESSAGE,1
com.teamlava.petshop40.permission.C2D_MESSAGE,1
com.teamlava.restaurantstory38.permission.C2D_MESSAGE,1
com.teamlava.restaurantstory40.permission.C2D_MESSAGE,1
com.teamlava.zoostory.permission.C2D_MESSAGE,1
com.techathalon.bollywoodmoviesquiz.permission.C2D_MESSAGE,1
com.techdogsmobile.app.permission.C2D_MESSAGE,1
com.techmahindra.eaaap.permission.C2D_MESSAGE,1
com.technocuz.kalolsavam.permission.C2D_MESSAGE,1
com.technocuz.kalolsavam.permission.MAPS_RECEIVE,1
com.technogrounds.brigham.permission.C2D_MESSAGE,1
com.techpowerup.tpu.permission.C2D_MESSAGE,1
com.techtronicsmedia.bigcitybarbersjax.permission.C2D_MESSAGE,1
com.techtronicsmedia.bigcitybarbersjax.permission.MAPS_RECEIVE,1
com.techtronicsmedia.buildinggodahouse.permission.C2D_MESSAGE,1
com.techtronicsmedia.celebscornerkitchen.permission.C2D_MESSAGE,1
com.techtronicsmedia.celebscornerkitchen.permission.MAPS_RECEIVE,1
com.techtronicsmedia.universalstylingconcepts2.permission.C2D_MESSAGE,1
com.techtronicsmedia.universalstylingconcepts2.permission.MAPS_RECEIVE,1
com.tekever.more.java.android.burba.permission.MAPS_RECEIVE,1
com.tekinova.tekinova.permission.C2D_MESSAGE,1
com.teknolojipiri.ayetbul.main.permission.C2D_MESSAGE,1
com.telenav.app.android.tnn.permission.C2D_MESSAGE,1
com.telerik.STCIndia.permission.C2D_MESSAGE,1
com.telespree.ntelospostpay.permission.C2D_MESSAGE,1
com.teletrader.android.permission.C2D_MESSAGE,1
com.teletype.smarttruckaddon.provider.permission.READ_PROVIDER,1
com.teli.hindustan.permission.C2D_MESSAGE,1
com.teli.intaract.autoexpo.permission.C2D_MESSAGE,1
com.temple.ring.run.new.ezymobileapps.permission.C2D_MESSAGE,1
com.temple.run.japan.permission.C2D_MESSAGE,1
com.templebethelnorthbrook.permission.C2D_MESSAGE,1
com.tempus.frtravel.app.permission.JPUSH_MESSAGE,1
com.tempus.frtravel.app.permission.MAPS_RECEIVE,1
com.tencent.android.pad.permission.EXT_IM_SERVICE,1
com.tencent.android.pad.permission.IM_SERVICE,1
com.tencent.meri.permission.BACK_ENGINE,1
com.tencent.meri.permission.FORE_SERVICE,1
com.tencent.mm.gwallet.BILLING,1
com.tencent.mm.permission.GET_QRCODE_INFO,1
com.tencent.movieticket.permission.ALARM,1
com.tencent.movieticket.permission.MMOAUTH_CALLBACK,1
com.tencent.movieticket.permission.MM_MESSAGE,1
com.tencent.movieticket.permission.RECEIVE_BROADCAST,1
com.tencent.movieticket.permission.SEND_BROADCAST,1
com.tencent.mtt.extension.Player,1
com.tencent.music.data.permission,1
com.tencent.qav.permission.broadcast,1
com.tencent.qqgame.permission.open,1
com.tencent.qqsecure.INNER_BROCAST,1
com.tencent.qqsecure.INNER_PROVIDER,1
com.tencent.qqsecure.permission.receiveBroadcast,1
com.tencent.showticket.permission.RECEIVE_BROADCAST,1
com.tencent.showticket.permission.SEND_BROADCAST,1
com.tencent.smartdevice.permission.broadcast,1
com.tencent.tmsecure.permission.RECEIVE_SMS,1
com.tequilamobile.warshipslive.permission.C2D_MESSAGE,1
com.tequilamobile.warshipslivegold.permission.C2D_MESSAGE,1
com.ter.androidapp.permission.C2D_MESSAGE,1
com.terdelle.android.permission.C2D_MESSAGE,1
com.terdelle.android.permission.MAPS_RECEIVE,1
com.testinganswers.permission.C2D_MESSAGE,1
com.textlte.sms.lte.cost.lite.permission.C2D_MESSAGE,1
com.textlte.sms.lte.cost.lite.shortb.permission.C2D_MESSAGE,1
com.texty.sms.permission.C2D_MESSAGE,1
com.tf.thinkdroid.pdf.app.PdfRenderScreen,1
com.tff.gateen.permission.C2D_MESSAGE,1
com.tfltravelalerts.android.permission.C2D_MESSAGE,1
com.tgb.coldjustice.permission.C2D_MESSAGE,1
com.tgb.soccer.lite.permission.C2D_MESSAGE,1
com.the.most.wanted.drift.permission.C2D_MESSAGE,1
com.the.sin.permission.JPUSH_MESSAGE,1
com.the7art.flowerparadewallpaper.permission.C2D_MESSAGE,1
com.theadvocate.android.permission.C2D_MESSAGE,1
com.theappdesk.surma.permission.C2D_MESSAGE,1
com.theartofwar.permission.C2D_MESSAGE,1
com.thechildrensplace.mobile.permission.C2D_MESSAGE,1
com.thechildrensplace.mobile.permission.UA_DATA,1
com.thechive.permission.C2D_MESSAGE,1
com.thechive.permission.MAPS_RECEIVE,1
com.theehg.yegstudentdiscounts.permission.C2D_MESSAGE,1
com.theheritagebank.ACIMobile.permission.MAPS_RECEIVE,1
com.theholybible.christianity.kingjamesbible.permission.C2D_MESSAGE,1
com.theintelligencer.app.permission.C2D_MESSAGE,1
com.theirapp.cheetah.permission.C2D_MESSAGE,1
com.theirapp.wbai.permission.C2D_MESSAGE,1
com.thejournal.app.permission.C2D_MESSAGE,1
com.thepei.app.canfieldlive.permission.C2D_MESSAGE,1
com.thepei.app.richdad.permission.C2D_MESSAGE,1
com.thereview.app.permission.C2D_MESSAGE,1
com.theshoalsapp.southernpridepestcontrol.permission.C2D_MESSAGE,1
com.theshoalsapp.southernpridepestcontrol.permission.MAPS_RECEIVE,1
com.thesuxor.android.keyboardswap.permission.C2D_MESSAGE,1
com.thezoom.banana.permission.C2D_MESSAGE,1
com.thirtnow.localtv.permission.C2D_MESSAGE,1
com.thirtysixyougames.google.slotanddragonsjp.permission.C2D_MESSAGE,1
com.thirtyxfitness.permission.C2D_MESSAGE,1
com.thisisaim.fm104.permission.C2D_MESSAGE,1
com.thisisaim.hotfm.permission.MAPS_RECEIVE,1
com.thisisaim.live95fm.permission.C2D_MESSAGE,1
com.thisisaim.onefm.permission.MAPS_RECEIVE,1
com.thjbts01.ucw_01_43_n.permission.C2D_MESSAGE,1
com.thlabs.myata.permission.C2D_MESSAGE,1
com.thousandsunnah.sam.permission.C2D_MESSAGE,1
com.thranguasia.thranguasia.permission.C2D_MESSAGE,1
com.threelm.dm.apk.permission.READ,1
com.threelm.dm.apk.permission.WRITE,1
com.threelm.dm.settings.permission.READ,1
com.threelm.dm.settings.permission.WRITE,1
com.threeptec.junotwo.permission.C2D_MESSAGE,1
com.threeptec.tally.permission.C2D_MESSAGE,1
com.threex.xoso.permission.C2D_MESSAGE,1
com.thrutu.client.permission.C2D_MESSAGE,1
com.thudojsc.lakinh.permission.C2D_MESSAGE,1
com.thukhakyaw.guide.permission.MAPS_RECEIVE,1
com.thumbblade.battlebikes.permission.C2D_MESSAGE,1
com.thumbr.dandelions.permission.C2D_MESSAGE,1
com.tickets.transport.hotels.android.locationapi.maps.permission.MAPS_RECEIVE,1
com.tickets.transport.hotels.permission.C2D_MESSAGE,1
com.tickets.transport.hotels.permission.MAPS_RECEIVE,1
com.ticktick.task.permission.READ_TASKS,1
com.tictaconline.siyaha.permission.C2D_MESSAGE,1
com.tiggzi.project69326.permission.C2D_MESSAGE,1
com.timesmusic.suryanamaskar.permission.C2D_MESSAGE,1
com.timesmusic.thecompletepregnancyguide.permission.C2D_MESSAGE,1
com.timewarnercable.twcbusiness.permission.C2D_MESSAGE,1
com.timewarnercable.twcbusiness.permission.MAPS_RECEIVE,1
com.timhoeck.android.eventghost.permission.SEND_EVENTS,1
com.timuzsolutions.bussimulator3d.permission.C2D_MESSAGE,1
com.timuzsolutions.highwayride.permission.C2D_MESSAGE,1
com.tiny.m024afaf2d1c246a49b45729104082597.permission.C2D_MESSAGE,1
com.tiny.m0563a0f222af4a778f8c701fb1289b0d.permission.C2D_MESSAGE,1
com.tiny.m08e991f38866418aa2f8a2f9367c04f7.permission.C2D_MESSAGE,1
com.tiny.m162e8aded0d74936b8c10a829fcc7390.permission.C2D_MESSAGE,1
com.tiny.m16560f747de04610ad4ff34bc2ed114e.permission.C2D_MESSAGE,1
com.tiny.m2244a61e95904f669e7e7019d178097f.permission.C2D_MESSAGE,1
com.tiny.m28b11861cbbe4a94acb88ecc7565bbb2.permission.C2D_MESSAGE,1
com.tiny.m2a0fef5929f54a0f83c70fe9948b87ad.permission.C2D_MESSAGE,1
com.tiny.m31439d74f4004719b583762f2f9531f8.permission.C2D_MESSAGE,1
com.tiny.m3332387b77f3438682851d85cf0dfa52.permission.C2D_MESSAGE,1
com.tiny.m3e959d181d314a05be7231b066e13bc1.permission.C2D_MESSAGE,1
com.tiny.m54e0e2e11fb3436db5389156a140d152.permission.C2D_MESSAGE,1
com.tiny.m5bd8f1a3c10c416794ae65c619d3a3bd.permission.C2D_MESSAGE,1
com.tiny.m5c1ad312baf64d248fa5f3fdfb087fff.permission.C2D_MESSAGE,1
com.tiny.m6db5555c79b8419fa45ca7e60f8d48b1.permission.C2D_MESSAGE,1
com.tiny.m7fa310924baf431da5083d49f14989ac.permission.C2D_MESSAGE,1
com.tiny.m9245901586aa43b9985e34bc6e5a15c5.permission.C2D_MESSAGE,1
com.tiny.m9c2ca10bf3db4900a7224554beb976e2.permission.C2D_MESSAGE,1
com.tiny.m9c6a7666502a47a2a951a58d14ca2797.permission.C2D_MESSAGE,1
com.tiny.ma2845ff153e44f2bbd050ab97f98df8b.permission.C2D_MESSAGE,1
com.tiny.ma7a31357891b4c76972a0bcbda5161a3.permission.C2D_MESSAGE,1
com.tiny.mac983859116745bb91c954ddf2bd9a41.permission.C2D_MESSAGE,1
com.tiny.mb691a47824344dbab734d092794fcdb5.permission.C2D_MESSAGE,1
com.tiny.mbb1580b860064575a7be64ed8c1f5edd.permission.C2D_MESSAGE,1
com.tiny.mbdca37ceecdd4c068ce0728b1793584f.permission.C2D_MESSAGE,1
com.tiny.mbf2b33990a774c87b723ab9059ca20d4.permission.C2D_MESSAGE,1
com.tiny.mc958c86a8662479bba2a7dff0fed5eac.permission.C2D_MESSAGE,1
com.tiny.mdae0a3428c184a73a46223879fc006f1.permission.C2D_MESSAGE,1
com.tiny.mdb58beeee671435f9fa180661554483b.permission.C2D_MESSAGE,1
com.tiny.mdedd7c5fa5e34965b8474d4b1b82f810.permission.C2D_MESSAGE,1
com.tiny.me002f2dd6afb44f584f3837d3a37b199.permission.C2D_MESSAGE,1
com.tiny.me588a978976d484badb27671db55a2c0.permission.C2D_MESSAGE,1
com.tiny.mf1ee247f8a394047aee2be9a8c856ba6.permission.C2D_MESSAGE,1
com.tiny.mf91f87b1f82a4545a0b5e59ae5660139.permission.C2D_MESSAGE,1
com.tiny.mf9dd8eb0d5df4b178b6f8e5b7a6eea0c.permission.C2D_MESSAGE,1
com.tiny.mfec1a9859a0e42f48236db84099118c7.permission.C2D_MESSAGE,1
com.tinyco.village.permission.C2D_MESSAGE,1
com.tinyorca.biprecords.permission.C2D_MESSAGE,1
com.tinyorca.tinyorcaapp.permission.C2D_MESSAGE,1
com.tinyorca.tinyorcaapp.permission.MAPS_RECEIVE,1
com.tinypiece.android.photoalbumtest.permission.MAPS_RECEIVE,1
com.tinytoysinc.android_make_snowcone.permission.C2D_MESSAGE,1
com.tionsoft.bt.univ.yuhan.permission.C2D_MESSAGE,1
com.tircycle.halfclub.permission.C2D_MESSAGE,1
com.tizkorea.hybrid.houston.C2D_MESSAGE,1
com.tjunks.android.permission.C2D_MESSAGE,1
com.tkfem4195.permission.C2D_MESSAGE,1
com.tkm.crf.permission.C2D_MESSAGE,1
com.tkmultimedia.games.funnyquizzes.permission.C2D_MESSAGE,1
com.tmi.selfcare.permission.C2D_MESSAGE,1
com.tmkov932.qeire810.permission.C2D_MESSAGE,1
com.tmob.kliksa.share.MSTwitter,1
com.tmoney.action.TMONEY_INBILLING_SERVICE,1
com.tms.permission.C2D_MESSAGE,1
com.tmtp.tmtp.permission.C2D_MESSAGE,1
com.tmttoto.noriapp.permission.C2D_MESSAGE,1
com.tmwsolutions.eoc.permission.C2D_MESSAGE,1
com.tn.permission.C2D_MESSAGE,1
com.tn2.permission.MAPS_RECEIVE,1
com.tnssofres.onthego.permission.C2D_MESSAGE,1
com.tobiapps.android_100fl.permission.C2D_MESSAGE,1
com.tobiapps.android_100floors_guide.permission.C2D_MESSAGE,1
com.tobiapps.android_hiddenobjects.permission.C2D_MESSAGE,1
com.todoboda.espaimolidelesclop.permission.C2D_MESSAGE,1
com.todoboda.hotelcordobacenter.permission.C2D_MESSAGE,1
com.todoboda.jardinelbotero.permission.C2D_MESSAGE,1
com.todoboda.masdealzedo.permission.C2D_MESSAGE,1
com.todoboda.mundinovios.permission.C2D_MESSAGE,1
com.todoboda.natijimenez.permission.C2D_MESSAGE,1
com.todoboda.pachicuquintana.permission.C2D_MESSAGE,1
com.todoroo.astrid.WRITE,1
com.tokasiki.android.webserver.permission.C2D_MESSAGE,1
com.toluna.permission.C2D_MESSAGE,1
com.tonepush.android.permission.C2D_MESSAGE,1
com.tonepush.android.permission.RECEIVE,1
com.toodlescreativemedia.aid217629.permission.C2D_MESSAGE,1
com.top.noriapp.permission.C2D_MESSAGE,1
com.top8bestappz.allinclusivevacation.cambodia.permission.C2D_MESSAGE,1
com.topapp.n147069693.permission.C2D_MESSAGE,1
com.topsoft.ayofree.permission.C2D_MESSAGE,1
com.torcana.app.permission.C2D_MESSAGE,1
com.totalloyalty.elserrano52753.permission.C2D_MESSAGE,1
com.totalloyalty.elsolazteca16560.permission.C2D_MESSAGE,1
com.totalloyalty.jojositalian4479.permission.C2D_MESSAGE,1
com.totalloyalty.rudysmediter64408.permission.C2D_MESSAGE,1
com.totalloyalty.thefranklinh2716.permission.C2D_MESSAGE,1
com.touchmenuusa.robertsdeli.permission.C2D_MESSAGE,1
com.touchmenuusa.vinispizza.permission.C2D_MESSAGE,1
com.touchten.zkick.permission.C2D_MESSAGE,1
com.tounight.tounight.permission.C2D_MESSAGE,1
com.touticom.android.SortiesFaciles.permission.C2D_MESSAGE,1
com.touticom.android.SortiesFaciles.permission.MAPS_RECEIVE,1
com.town.app.mt000004.permission.C2D_MESSAGE,1
com.toystudio.mahjongForever_GPlay.permission.C2D_MESSAGE,1
com.toystudio.mahjongSpringFreeNew.permission.C2D_MESSAGE,1
com.tracking_smartphone.permission.C2D_MESSAGE,1
com.trackmyway.permission.MAPS_RECEIVE,1
com.trackyapps.street_lens.permission.MAPS_RECEIVE,1
com.tranews.mapv2.permission.MAPS_RECEIVE,1
com.transglobe.app.permission.C2D_MESSAGE,1
com.transloc.android.permission.WRITE_DATA,1
com.travelzad.munich.permission.MAPS_RECEIVE,1
com.trein.transportpoaandroid.permission.MAPS_RECEIVE,1
com.trellianetworks.mdm.permission.C2D_MESSAGE,1
com.trendmicro.backupandrestore.permission.C2D_MESSAGE,1
com.trendmicro.socialprivacyscanner.permission.C2D_MESSAGE,1
com.trendyflash.aw.permission.C2D_MESSAGE,1
com.trendyflash.blggd.permission.C2D_MESSAGE,1
com.trendyflash.boombabies.permission.C2D_MESSAGE,1
com.trendyflash.bravo.permission.C2D_MESSAGE,1
com.trendyflash.drsingh.permission.C2D_MESSAGE,1
com.trendyflash.eleven49east.permission.C2D_MESSAGE,1
com.trendyflash.kashmir.permission.C2D_MESSAGE,1
com.trendyflash.moghul.permission.C2D_MESSAGE,1
com.trendyflash.moxie.permission.C2D_MESSAGE,1
com.trendyflash.p10hotel.permission.C2D_MESSAGE,1
com.trendyflash.persia.permission.C2D_MESSAGE,1
com.trendyflash.sampeter.permission.C2D_MESSAGE,1
com.trendyflash.sipseattle.permission.C2D_MESSAGE,1
com.trendyflash.stategrill.permission.C2D_MESSAGE,1
com.trendyflash.tanfastic.permission.C2D_MESSAGE,1
com.trendyflash.tanithaca.permission.C2D_MESSAGE,1
com.trendyflash.threejssalon.permission.C2D_MESSAGE,1
com.trendyflash.traderk.permission.C2D_MESSAGE,1
com.trendyflash.uptownspa.permission.C2D_MESSAGE,1
com.trendyflash.weddingwork.permission.C2D_MESSAGE,1
com.tres24.permission.C2D_MESSAGE,1
com.triankle.selfiex.permission.C2D_MESSAGE,1
com.triankle.selfiex.permission.MAPS_RECEIVE,1
com.trib.cdg.hotelguide.permission.MAPS_RECEIVE,1
com.tribair.roamaside.permission.C2D_MESSAGE,1
com.tribair.voip.TRIBM_SERVICE,1
com.tribair.voip.im.TRIBM_SERVICE,1
com.tribair.voip.permission.C2D_MESSAGE,1
com.tribair.ycallbusiness.TRIBM_SERVICE,1
com.tribair.ycallbusiness.im.TRIBM_SERVICE,1
com.tribair.ycallbusiness.permission.C2D_MESSAGE,1
com.tribtv.hmh.permission.C2D_MESSAGE,1
com.tribtv.wgntv2.permission.C2D_MESSAGE,1
com.tribtv.wxin3.permission.C2D_MESSAGE,1
com.tribtv.wxmi.permission.C2D_MESSAGE,1
com.triinticom.permission.C2D_MESSAGE,1
com.trimark.t1s.mobile.android.permission.C2D_MESSAGE,1
com.tringme.android.permission.C2D_MESSAGE,1
com.trovit.android.apps.jobs.permission.C2D_MESSAGE,1
com.truonghau.compass.permission.MAPS_RECEIVE,1
com.tseg.android.nurenberparisworkerscomp.permission.C2D_MESSAGE,1
com.tseg.android.wardblacknorthcarolinainjurylawyers.permission.C2D_MESSAGE,1
com.tsland.tsland_01_43.permission.C2D_MESSAGE,1
com.tsland01.tsland_01_04_n.permission.C2D_MESSAGE,1
com.ttet.tsquare.imobile.permission.C2D_MESSAGE,1
com.tts.android.ap.enus.permission.C2D_MESSAGE,1
com.tts.android.ev.enus.permission.C2D_MESSAGE,1
com.tts.android.fd.enus.permission.C2D_MESSAGE,1
com.tts.android.fs.zhtw.permission.C2D_MESSAGE,1
com.tts.android.hl.enus.permission.C2D_MESSAGE,1
com.tts.android.hr.enus.permission.C2D_MESSAGE,1
com.tts.android.mc.enus.permission.C2D_MESSAGE,1
com.tts.android.pv.enus.permission.C2D_MESSAGE,1
com.tts.android.so.zhtw.permission.C2D_MESSAGE,1
com.tts.android.tm.enus.permission.C2D_MESSAGE,1
com.tts.android.tm.zhtw.permission.C2D_MESSAGE,1
com.tttaxi.orders.ui.permission.MAPS_RECEIVE,1
com.ttxapps.dropsync.pro.UNLOCK,1
com.tuDomicilio.tiobeto.permission.C2D_MESSAGE,1
com.tudsoft.mfun.permission.C2D_MESSAGE,1
com.tunewiki.lyricplayer.android.permission.C2D_MESSAGE,1
com.turningpoint.official.permission.C2D_MESSAGE,1
